"event.id","turtle.id","frequency","date","time","session","month","year","season","visible","behaviour","elev","habitat","waterDepth","streamWidth","gravel","pebble","cobble","boulder","litter","canopy","status"
10889,"56","173.604",2021-01-13,2021-01-13 11:41:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",233,"Pool",42,2.228,70,0,0,30,0,93.017,0
10890,"61","172.215",2021-01-13,2021-01-13 12:06:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",239,"Run",6,0.984,10,0,90,0,10,89.926,0
10891,"65","172.274",2021-01-13,2021-01-13 12:24:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",254,"Run",2,1.526,0,0,0,100,0,85.293,0
10892,"43","172.485",2021-01-13,2021-01-13 13:41:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",158,"Riffle",1,0.441,0,0,0,100,0,90.069,0
10893,"54","173.641",2021-01-13,2021-01-13 13:52:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",151,"Pool",16,0.601,0,0,0,100,0,88.481,0
10894,"72","172.077",2021-01-13,2021-01-13 13:52:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",153,"Pool",3,1.154,5,0,5,90,0,83.701,0
10895,"72","172.077",2021-01-16,2021-01-16 18:51:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",149,"Pool",20,1.592,10,0,0,90,0,90.667,0
10896,"54","173.641",2021-01-16,2021-01-16 18:55:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",153,"Pool",3,1.154,5,0,5,90,0,83.701,0
10897,"43","172.485",2021-01-16,2021-01-16 19:03:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",153,"Pool",3,1.154,5,0,5,90,0,83.701,0
10898,"18","173.405",2021-01-16,2021-01-16 19:30:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Pool",17,1.512,100,0,0,0,20,92.977,0
10899,"37","173.415",2021-01-16,2021-01-16 19:34:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Pool",17,1.512,100,0,0,0,20,92.977,0
10900,"24","172.254",2021-01-16,2021-01-16 19:36:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Run",11,1.024,20,10,20,50,0,88.721,0
10901,"16","172.162",2021-01-16,2021-01-16 19:38:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Pool",17,2.05,10,20,0,70,0,92.967,0
10902,"25","173.435",2021-01-16,2021-01-16 19:58:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",187,"Riffle",4,0.987,20,0,0,80,0,91.402,0
10903,"22","172.182",2021-01-16,2021-01-16 20:24:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",185,"Pool",47,1.71,60,0,0,40,40,92.698,0
10904,"47","172.005",2021-01-16,2021-01-16 20:40:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",191,"Pool",12,1.923,30,0,40,30,0,90.651,0
10905,"23","172.385",2021-01-16,2021-01-16 20:53:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",191,"Pool",12,1.923,30,0,40,30,0,90.651,0
10906,"71","172.524",2021-01-16,2021-01-16 20:53:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",185,"Pool",47,1.71,60,0,0,40,40,92.698,0
10907,"63","172.043",2021-01-16,2021-01-16 21:37:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",225,"Riffle",1,2.288,0,0,0,100,0,89.077,0
10908,"58","173.514",2021-01-16,2021-01-16 21:43:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",230,"Riffle",2,1.353,20,10,0,70,10,90.703,0
10909,"56","173.604",2021-01-16,2021-01-16 21:43:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",227,"Pool",32,2.03,60,0,0,40,20,78.406,0
10910,"61","172.215",2021-01-16,2021-01-16 21:55:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",232,"Pool",5,3.058,80,0,0,20,0,92.001,0
10911,"65","172.274",2021-01-16,2021-01-16 22:30:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",250,"Pool",24,1.004,20,0,80,0,10,82.293,0
10912,"18","173.405",2021-01-20,2021-01-20 08:40:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Pool",17,2.05,10,20,0,70,0,92.967,0
10913,"37","173.415",2021-01-20,2021-01-20 08:46:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Run",11,1.024,20,10,20,50,0,88.721,0
10914,"24","172.254",2021-01-20,2021-01-20 08:48:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Pool",17,2.05,10,20,0,70,0,92.967,0
10915,"16","172.162",2021-01-20,2021-01-20 08:50:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",185,"Pool",47,1.71,60,0,0,40,40,92.698,0
10916,"25","173.435",2021-01-20,2021-01-20 09:19:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",191,"Pool",12,1.923,30,0,40,30,0,90.651,0
10917,"22","172.182",2021-01-20,2021-01-20 09:37:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",185,"Pool",47,1.71,60,0,0,40,40,92.698,0
10918,"47","172.005",2021-01-20,2021-01-20 09:47:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",191,"Run",9,3.641,60,0,0,40,20,93.197,0
10919,"23","172.385",2021-01-20,2021-01-20 10:09:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",187,"Riffle",4,0.987,20,0,0,80,0,91.402,0
10920,"71","172.524",2021-01-20,2021-01-20 10:10:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",185,"Pool",47,1.71,60,0,0,40,40,92.698,0
10921,"63","172.043",2021-01-20,2021-01-20 10:59:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",232,"Pool",5,3.058,80,0,0,20,0,92.001,0
10922,"58","173.514",2021-01-20,2021-01-20 11:11:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",233,"Pool",42,2.228,70,0,0,30,0,93.017,0
10923,"56","173.604",2021-01-20,2021-01-20 11:11:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",233,"Pool",42,2.228,70,0,0,30,0,93.017,0
10924,"61","172.215",2021-01-20,2021-01-20 11:35:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",232,"Pool",5,3.058,80,0,0,20,0,92.001,0
10925,"65","172.274",2021-01-20,2021-01-20 11:49:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",249,"Pool",11,1.146,30,0,0,70,10,82.915,0
10926,"43","172.485",2021-01-20,2021-01-20 13:39:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",151,"Pool",16,0.601,0,0,0,100,0,88.481,0
10927,"54","173.641",2021-01-20,2021-01-20 13:56:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",153,"Pool",3,1.154,5,0,5,90,0,83.701,0
10928,"72","172.077",2021-01-20,2021-01-20 14:10:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",153,"Pool",3,1.154,5,0,5,90,0,83.701,0
10929,"54","173.641",2021-01-23,2021-01-23 18:48:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",155,"Pool",8,4.291,80,0,0,20,30,88.384,0
10930,"72","172.077",2021-01-23,2021-01-23 19:27:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",158,"Riffle",1,0.441,0,0,0,100,0,90.069,0
10931,"43","172.485",2021-01-23,2021-01-23 19:50:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Pool",17,2.05,10,20,0,70,0,92.967,0
10932,"24","172.254",2021-01-23,2021-01-23 19:50:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Run",11,1.024,20,10,20,50,0,88.721,0
10933,"25","173.435",2021-01-23,2021-01-23 20:10:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",187,"Riffle",4,0.987,20,0,0,80,0,91.402,0
10934,"37","173.415",2021-01-23,2021-01-23 20:18:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",187,"Riffle",4,0.987,20,0,0,80,0,91.402,0
10935,"22","172.182",2021-01-23,2021-01-23 20:45:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Pool",11,1.835,10,0,0,90,0,90.748,0
10936,"18","173.405",2021-01-23,2021-01-23 20:45:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",191,"Pool",12,1.923,30,0,40,30,0,90.651,0
10937,"47","172.005",2021-01-23,2021-01-23 21:06:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",189,"Run",20,2.28,40,0,0,60,30,96.375,0
10938,"23","172.385",2021-01-23,2021-01-23 21:27:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",189,"Run",20,2.28,40,0,0,60,30,96.375,0
10939,"71","172.524",2021-01-23,2021-01-23 21:31:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",191,"Pool",12,1.923,30,0,40,30,0,90.651,0
10940,"16","172.162",2021-01-23,2021-01-23 22:00:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",197,"Pool",21,1.899,10,30,60,0,10,95.611,0
10941,"63","172.043",2021-01-23,2021-01-23 22:26:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",222,"Run",4,0.817,100,0,0,0,0,57.394,0
10942,"58","173.514",2021-01-23,2021-01-23 22:32:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",227,"Pool",32,2.03,60,0,0,40,20,78.406,0
10943,"56","173.604",2021-01-23,2021-01-23 22:32:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",232,"Pool",5,3.058,80,0,0,20,0,92.001,0
10944,"61","172.215",2021-01-23,2021-01-23 22:45:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",232,"Pool",5,3.058,80,0,0,20,0,92.001,0
10945,"65","172.274",2021-01-23,2021-01-23 23:00:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",250,"Pool",24,1.004,20,0,80,0,10,82.293,0
10946,"24","172.254",2021-01-27,2021-01-27 08:36:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Run",11,1.024,20,10,20,50,0,88.721,0
10947,"43","172.485",2021-01-27,2021-01-27 08:36:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Pool",17,2.05,10,20,0,70,0,92.967,0
10948,"25","173.435",2021-01-27,2021-01-27 08:52:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",185,"Pool",47,1.71,60,0,0,40,40,92.698,0
10949,"37","173.415",2021-01-27,2021-01-27 08:58:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",184,"Pool",11,1.835,10,0,0,90,0,90.748,0
10950,"22","172.182",2021-01-27,2021-01-27 09:26:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",191,"Pool",12,1.923,30,0,40,30,0,90.651,0
10951,"18","173.405",2021-01-27,2021-01-27 09:26:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",189,"Run",20,2.28,40,0,0,60,30,96.375,0
10952,"47","172.005",2021-01-27,2021-01-27 09:42:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",189,"Run",20,2.28,40,0,0,60,30,96.375,0
10953,"23","172.385",2021-01-27,2021-01-27 10:15:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",189,"Run",20,2.28,40,0,0,60,30,96.375,0
10954,"71","172.524",2021-01-27,2021-01-27 10:15:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",187,"Riffle",4,0.987,20,0,0,80,0,91.402,0
10955,"16","172.162",2021-01-27,2021-01-27 10:57:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",197,"Run",13,0.841,0,0,20,80,0,86.072,0
10956,"63","172.043",2021-01-27,2021-01-27 11:24:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",222,"Run",4,0.817,100,0,0,0,0,57.394,0
10957,"58","173.514",2021-01-27,2021-01-27 11:36:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",227,"Pool",32,2.03,60,0,0,40,20,78.406,0
10958,"56","173.604",2021-01-27,2021-01-27 11:36:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",230,"Riffle",2,1.353,20,10,0,70,10,90.703,0
10959,"61","172.215",2021-01-27,2021-01-27 11:56:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",233,"Pool",42,2.228,70,0,0,30,0,93.017,0
10960,"65","172.274",2021-01-27,2021-01-27 12:13:00,"Day","January","2021","2020 Dry Season",TRUE,"Underwater",250,"Pool",24,1.004,20,0,80,0,10,82.293,0
10961,"72","172.077",2021-01-27,2021-01-27 13:45:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",149,"Pool",20,1.592,10,0,0,90,0,90.667,0
10962,"54","173.641",2021-01-27,2021-01-27 13:47:00,"Day","January","2021","2020 Dry Season",FALSE,"Underwater",155,"Pool",8,4.291,80,0,0,20,30,88.384,0
10963,"54","173.641",2021-01-30,2021-01-30 18:50:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",153,"Pool",3,1.154,5,0,5,90,0,83.701,0
10964,"72","172.077",2021-01-30,2021-01-30 18:57:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",149,"Pool",20,1.592,10,0,0,90,0,90.667,0
10965,"43","172.485",2021-01-30,2021-01-30 19:25:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Run",11,1.024,20,10,20,50,0,88.721,0
10966,"24","172.254",2021-01-30,2021-01-30 19:27:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",184,"Pool",17,2.05,10,20,0,70,0,92.967,0
10967,"25","173.435",2021-01-30,2021-01-30 19:40:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",184,"Pool",17,2.05,10,20,0,70,0,92.967,0
10968,"37","173.415",2021-01-30,2021-01-30 19:43:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",185,"Pool",47,1.71,60,0,0,40,40,92.698,0
10969,"18","173.405",2021-01-30,2021-01-30 20:05:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",187,"Riffle",4,0.987,20,0,0,80,0,91.402,0
10970,"22","172.182",2021-01-30,2021-01-30 20:09:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",187,"Riffle",4,0.987,20,0,0,80,0,91.402,0
10971,"47","172.005",2021-01-30,2021-01-30 20:20:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",191,"Run",9,3.641,60,0,0,40,20,93.197,0
10972,"23","172.385",2021-01-30,2021-01-30 20:36:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",189,"Run",20,2.28,40,0,0,60,30,96.375,0
10973,"71","172.524",2021-01-30,2021-01-30 20:36:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",185,"Pool",47,1.71,60,0,0,40,40,92.698,0
10974,"16","172.162",2021-01-30,2021-01-30 21:04:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",197,"Pool",21,1.899,10,30,60,0,10,95.611,0
10975,"63","172.043",2021-01-30,2021-01-30 21:46:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",230,"Riffle",2,1.353,20,10,0,70,10,90.703,0
10976,"58","173.514",2021-01-30,2021-01-30 21:56:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",227,"Pool",32,2.03,60,0,0,40,20,78.406,0
10977,"56","173.604",2021-01-30,2021-01-30 21:56:00,"Night","January","2021","2020 Dry Season",FALSE,"Underwater",225,"Riffle",1,2.288,0,0,0,100,0,89.077,0
10978,"61","172.215",2021-01-30,2021-01-30 22:17:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",239,"Run",6,0.984,10,0,90,0,10,89.926,0
10979,"65","172.274",2021-01-30,2021-01-30 22:30:00,"Night","January","2021","2020 Dry Season",TRUE,"Underwater",254,"Run",2,1.526,0,0,0,100,0,85.293,0
10980,"24","172.254",2021-02-03,2021-02-03 08:46:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",157,"Pool",16,1.803,100,0,0,0,50,92.998,0
10981,"43","172.485",2021-02-03,2021-02-03 08:48:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",158,"Run",9,1.137,30,0,0,70,0,90.224,0
10982,"18","173.405",2021-02-03,2021-02-03 08:50:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",147,"Pool",7,2.28,10,0,0,90,0,91.191,0
10983,"37","173.415",2021-02-03,2021-02-03 08:54:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",140,"Run",14,1.511,20,20,30,30,40,92.365,0
10984,"25","173.435",2021-02-03,2021-02-03 09:22:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",132,"Riffle",0,2.117,0,0,0,100,0,99.99996232,0
10985,"22","172.182",2021-02-03,2021-02-03 09:37:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",205,"Pool",10,2.034,25,0,75,0,40,83.432,0
10986,"47","172.005",2021-02-03,2021-02-03 09:49:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",132,"Riffle",0,2.117,0,0,0,100,0,99.99996232,0
10987,"23","172.385",2021-02-03,2021-02-03 10:06:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",202,"Run",20,2.306,0,0,20,80,50,99.951,0
10988,"71","172.524",2021-02-03,2021-02-03 10:06:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",232,"Run",14,1.573,10,0,20,70,0,84.227,0
10989,"16","172.162",2021-02-03,2021-02-03 10:45:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",198,"Pool",16,1.559,65,15,0,20,20,95.844,0
10990,"63","172.043",2021-02-03,2021-02-03 11:08:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",212,"Riffle",0,0.941,0,0,0,100,0,92.146,0
10991,"58","173.514",2021-02-03,2021-02-03 11:18:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",213,"Pool",17,0.607,20,0,0,80,20,95.073,0
10992,"56","173.604",2021-02-03,2021-02-03 11:35:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",213,"Pool",28,2.378,40,0,0,60,40,69.406,0
10993,"61","172.215",2021-02-03,2021-02-03 11:48:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",217,"Pool",22,2.399,25,0,0,75,0,96.055,0
10994,"65","172.274",2021-02-03,2021-02-03 12:10:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",221,"Riffle",0,0.385,0,0,0,100,0,88.856,0
10995,"72","172.077",2021-02-03,2021-02-03 13:40:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",153,"Pool",41,2.797,15,0,0,85,0,92.881,0
10996,"54","173.641",2021-02-03,2021-02-03 13:44:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",152,"Pool",30,2.139,0,0,0,100,80,89.381,0
10997,"72","172.077",2021-02-06,2021-02-06 18:59:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",153,"Pool",10,1.211,0,0,0,100,0,96.507,0
10998,"54","173.641",2021-02-06,2021-02-06 19:01:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",154,"Pool",11,5.33,80,0,0,20,0,90.8,0
10999,"24","172.254",2021-02-06,2021-02-06 19:30:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",147,"Pool",7,2.28,10,0,0,90,0,91.191,0
11000,"43","172.485",2021-02-06,2021-02-06 19:31:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",158,"Run",9,1.137,30,0,0,70,0,90.224,0
11001,"18","173.405",2021-02-06,2021-02-06 19:34:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",140,"Run",14,1.511,20,20,30,30,40,92.365,0
11002,"25","173.435",2021-02-06,2021-02-06 19:50:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",147,"Pool",7,2.28,10,0,0,90,0,91.191,0
11003,"37","173.415",2021-02-06,2021-02-06 19:53:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",132,"Riffle",0,2.117,0,0,0,100,0,99.99996232,0
11004,"22","172.182",2021-02-06,2021-02-06 20:10:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",202,"Run",20,2.306,0,0,20,80,50,99.951,0
11005,"47","172.005",2021-02-06,2021-02-06 20:25:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",202,"Run",20,2.306,0,0,20,80,50,99.951,0
11006,"23","172.385",2021-02-06,2021-02-06 20:43:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",202,"Run",20,2.306,0,0,20,80,50,99.951,0
11007,"71","172.524",2021-02-06,2021-02-06 20:52:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",132,"Riffle",0,2.117,0,0,0,100,0,99.99996232,0
11008,"16","172.162",2021-02-06,2021-02-06 21:22:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",198,"Pool",16,1.559,65,15,0,20,20,95.844,0
11009,"63","172.043",2021-02-06,2021-02-06 21:39:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",213,"Pool",28,2.378,40,0,0,60,40,69.406,0
11010,"58","173.514",2021-02-06,2021-02-06 21:45:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",215,"Riffle",0,1.658,0,0,30,70,0,99.9990707,0
11011,"56","173.604",2021-02-06,2021-02-06 21:50:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",212,"Riffle",0,0.941,0,0,0,100,0,92.146,0
11012,"61","172.215",2021-02-06,2021-02-06 22:04:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",217,"Pool",3,2.187,100,0,0,0,0,94.046,0
11013,"65","172.274",2021-02-06,2021-02-06 22:19:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",223,"Run",11,1.681,0,20,0,80,0,83.998,0
11014,"18","173.405",2021-02-11,2021-02-11 08:40:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",147,"Pool",7,2.28,10,0,0,90,0,91.191,0
11015,"24","172.254",2021-02-11,2021-02-11 08:41:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",158,"Run",9,1.137,30,0,0,70,0,90.224,0
11016,"25","173.435",2021-02-11,2021-02-11 09:03:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",147,"Pool",7,2.28,10,0,0,90,0,91.191,0
11017,"37","173.415",2021-02-11,2021-02-11 09:31:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",140,"Run",14,1.511,20,20,30,30,40,92.365,0
11018,"22","172.182",2021-02-11,2021-02-11 10:08:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",205,"Pool",10,2.034,25,0,75,0,40,83.432,0
11019,"47","172.005",2021-02-11,2021-02-11 10:18:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",132,"Riffle",0,2.117,0,0,0,100,0,99.99996232,0
11020,"23","172.385",2021-02-11,2021-02-11 10:40:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",227,"Pool",19,3.609,40,0,20,40,0,87.916,0
11021,"43","172.485",2021-02-11,2021-02-11 10:41:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",132,"Riffle",0,2.117,0,0,0,100,0,99.99996232,0
11022,"71","172.524",2021-02-11,2021-02-11 10:41:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",205,"Pool",10,2.034,25,0,75,0,40,83.432,0
11023,"58","173.514",2021-02-11,2021-02-11 11:33:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",215,"Riffle",0,1.658,0,0,30,70,0,99.9990707,0
11024,"56","173.604",2021-02-11,2021-02-11 11:41:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",213,"Pool",28,2.378,40,0,0,60,40,69.406,0
11025,"61","172.215",2021-02-11,2021-02-11 11:54:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",217,"Pool",22,2.399,25,0,0,75,0,96.055,0
11026,"16","172.162",2021-02-11,2021-02-11 12:04:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",220,"Run",0,2.492,5,5,30,60,20,87.177,0
11027,"63","172.043",2021-02-11,2021-02-11 12:30:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",221,"Pool",6,1.341,100,0,0,0,0,93.795,0
11028,"65","172.274",2021-02-11,2021-02-11 12:50:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",228,"Pool",5,1.757,50,0,50,0,20,88.114,0
11029,"72","172.077",2021-02-11,2021-02-11 14:40:00,"Day","February","2021","2020 Dry Season",TRUE,"Underwater",153,"Pool",10,1.211,0,0,0,100,0,96.507,0
11030,"54","173.641",2021-02-11,2021-02-11 14:50:00,"Day","February","2021","2020 Dry Season",FALSE,"Underwater",153,"Pool",10,1.211,0,0,0,100,0,96.507,0
11031,"54","173.641",2021-02-15,2021-02-15 18:51:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",153,"Pool",41,2.797,15,0,0,85,0,92.881,0
11032,"72","172.077",2021-02-15,2021-02-15 18:58:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",152,"Pool",30,2.139,0,0,0,100,80,89.381,0
11033,"24","172.254",2021-02-15,2021-02-15 19:23:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",158,"Run",9,1.137,30,0,0,70,0,90.224,0
11034,"18","173.405",2021-02-15,2021-02-15 19:25:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",157,"Pool",16,1.803,100,0,0,0,50,92.998,0
11035,"37","173.415",2021-02-15,2021-02-15 19:28:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",157,"Pool",16,1.803,100,0,0,0,50,92.998,0
11037,"22","172.182",2021-02-15,2021-02-15 19:59:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",140,"Run",14,1.511,20,20,30,30,40,92.365,0
11038,"25","173.435",2021-02-15,2021-02-15 20:13:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",132,"Riffle",0,2.117,0,0,0,100,0,99.99996232,0
11039,"47","172.005",2021-02-15,2021-02-15 20:27:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",227,"Pool",19,3.609,40,0,20,40,0,87.916,0
11040,"43","172.485",2021-02-15,2021-02-15 20:27:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",205,"Pool",10,2.034,25,0,75,0,40,83.432,0
11041,"23","172.385",2021-02-15,2021-02-15 21:03:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",227,"Pool",19,3.609,40,0,20,40,0,87.916,0
11042,"71","172.524",2021-02-15,2021-02-15 21:04:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",132,"Riffle",0,2.117,0,0,0,100,0,99.99996232,0
11044,"56","173.604",2021-02-15,2021-02-15 21:51:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",215,"Riffle",0,1.658,0,0,30,70,0,99.9990707,0
11045,"58","173.514",2021-02-15,2021-02-15 21:51:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",217,"Pool",22,2.399,25,0,0,75,0,96.055,0
11047,"16","172.162",2021-02-15,2021-02-15 22:21:00,"Night","February","2021","2020 Dry Season",FALSE,"Underwater",217,"Pool",3,2.187,100,0,0,0,0,94.046,0
11048,"63","172.043",2021-02-15,2021-02-15 22:38:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",220,"Run",0,2.492,5,5,30,60,20,87.177,0
11049,"65","172.274",2021-02-15,2021-02-15 23:00:00,"Night","February","2021","2020 Dry Season",TRUE,"Underwater",228,"Pool",5,1.757,50,0,50,0,20,88.114,0
